system:index,builtup,elevation,ntl,patch_id,.geo,lon,lat,ookla_tests,avg_d_kbps,avg_u_kbps,avg_lat_ms,label_confidence,ntl_quartile,stratum
2254,37.258991241077965,246.8373766731914,0.5369754022520478,57254,"{""type"":""Point"",""coordinates"":[82.47190215987723,24.496435862687623]}",82.47190215987723,24.496435862687623,6.0,111.0,50.0,422.0,confirmed_positive,Q4,confirmed_positive_Q4
4536,1064.0638777652505,127.99788110882167,6.793886828578275,patch_164536,"{""type"":""Point"",""coordinates"":[80.48000000000047,26.53999999999987]}",80.48000000000047,26.53999999999987,1648.0,7117.566666666667,4714.3,70.1,confirmed_positive,Q4,confirmed_positive_Q4
1947,76.82074779331546,200.201209957354,1.105503419031289,66947,"{""type"":""Point"",""coordinates"":[86.75792443799446,24.07387028597185]}",86.75792443799446,24.07387028597185,12.0,6761.0,5569.0,112.0,confirmed_positive,Q4,confirmed_positive_Q4
2988,6.460699322302244,93.66348734384955,0.5779424802168265,57988,"{""type"":""Point"",""coordinates"":[82.71336820371482,27.27329536681988]}",82.71336820371482,27.27329536681988,48.0,11539.25,7810.0,78.75,confirmed_positive,Q4,confirmed_positive_Q4
3376,148.09662573683494,35.52188473062688,0.7503053066673911,68376,"{""type"":""Point"",""coordinates"":[87.78415512430422,25.643399570916163]}",87.78415512430422,25.643399570916163,24.0,15498.0,4024.2,116.8,confirmed_positive,Q4,confirmed_positive_Q4
3624,303.94716565767743,77.65474880100636,3.152151127346225,58624,"{""type"":""Point"",""coordinates"":[82.95483424755241,25.220833994200387]}",82.95483424755241,25.220833994200387,102.0,5168.222222222223,4210.888888888889,67.94444444444444,confirmed_positive,Q4,confirmed_positive_Q4
1565,15.847090318057244,694.6423821361041,0.6514433684716717,26565,"{""type"":""Point"",""coordinates"":[76.73708361873446,12.060934605051905]}",76.73708361873446,12.060934605051905,20.0,11989.666666666666,3631.0,52.0,confirmed_positive,Q4,confirmed_positive_Q4
4483,91.38130303524804,298.5445496083552,0.5460370422454002,49483,"{""type"":""Point"",""coordinates"":[80.17797474342012,21.53847682567719]}",80.17797474342012,21.53847682567719,8.0,13093.5,2178.0,44.5,confirmed_positive,Q4,confirmed_positive_Q4
2855,100.83933321150838,156.13837282491724,1.0436673364955926,17855,"{""type"":""Point"",""coordinates"":[75.40902037762771,22.142141935271155]}",75.40902037762771,22.142141935271155,10.0,15271.333333333334,4171.666666666667,61.666666666666664,confirmed_positive,Q4,confirmed_positive_Q4
3267,,,0.5939031714482219,patch_053267,"{""type"":""Point"",""coordinates"":[75.8600000000003,12.97999999999996]}",75.8600000000003,12.97999999999996,10.0,12380.0,3736.0,56.0,confirmed_positive,Q4,confirmed_positive_Q4
1452,100.02573756673226,270.6258499578536,1.752560091622707,patch_196452,"{""type"":""Point"",""coordinates"":[76.64000000000033,30.43999999999985]}",76.64000000000033,30.43999999999985,40.0,6687.105263157895,2836.315789473684,58.73684210526316,confirmed_positive,Q4,confirmed_positive_Q4
1109,159.04853098608305,263.5081677966773,1.843295671678848,66109,"{""type"":""Point"",""coordinates"":[86.27499235031928,24.134236796931248]}",86.27499235031928,24.134236796931248,64.0,8643.25,4148.5,110.75,confirmed_positive,Q4,confirmed_positive_Q4
345,55.87969658565677,186.4573952586849,1.1408561928689582,patch_200345,"{""type"":""Point"",""coordinates"":[74.06000000000023,30.919999999999845]}",74.06000000000023,30.919999999999845,6.0,7085.5,7248.25,33.5,confirmed_positive,Q4,confirmed_positive_Q4
3951,0.4598042642432714,175.13682084741134,0.9915187917043552,33951,"{""type"":""Point"",""coordinates"":[77.70294779408482,27.695860943535653]}",77.70294779408482,27.695860943535653,6.0,9721.0,3727.0,58.0,confirmed_positive,Q4,confirmed_positive_Q4
698,127.16332919728924,257.09726066622113,0.9298507193931012,patch_180698,"{""type"":""Point"",""coordinates"":[76.0400000000003,28.519999999999854]}",76.0400000000003,28.519999999999854,12.0,12185.333333333334,6516.666666666667,115.33333333333333,confirmed_positive,Q4,confirmed_positive_Q4
2265,148.80175734482685,103.690757282362,1.404430005882841,47265,"{""type"":""Point"",""coordinates"":[79.75540916670434,16.588422927006658]}",79.75540916670434,16.588422927006658,278.0,13842.636363636364,2823.3636363636365,59.72727272727273,confirmed_positive,Q4,confirmed_positive_Q4
3548,27.79998725627628,406.9953273013042,0.5829553726090027,38548,"{""type"":""Point"",""coordinates"":[78.3669794146382,12.1816676269707]}",78.3669794146382,12.1816676269707,16.0,13000.0,1170.0,74.5,confirmed_positive,Q4,confirmed_positive_Q4
3116,260.79131914893617,427.11365957446793,1.7358402096527694,38116,"{""type"":""Point"",""coordinates"":[78.3066129036788,11.638369028336127]}",78.3066129036788,11.638369028336127,60.0,12221.545454545454,2972.4545454545455,93.27272727272727,confirmed_positive,Q4,confirmed_positive_Q4
4756,,,1.4334929979412347,patch_054756,"{""type"":""Point"",""coordinates"":[76.64000000000033,13.159999999999958]}",76.64000000000033,13.159999999999958,57.0,7587.111111111111,2140.0,77.88888888888889,confirmed_positive,Q4,confirmed_positive_Q4
4802,130.5603522811815,95.63275893270064,2.70454215791165,patch_139802,"{""type"":""Point"",""coordinates"":[72.44000000000018,23.53999999999989]}",72.44000000000018,23.53999999999989,239.0,19783.608695652172,7985.347826086957,50.608695652173914,confirmed_positive,Q4,confirmed_positive_Q4
777,58.586076267419166,155.95896712344657,0.6709681273805046,50777,"{""type"":""Point"",""coordinates"":[80.47980729821711,28.178793031210827]}",80.47980729821711,28.178793031210827,14.0,5625.6,2110.4,41.6,confirmed_positive,Q4,confirmed_positive_Q4
589,55.03115551465756,277.3324569475484,0.731730360123256,25589,"{""type"":""Point"",""coordinates"":[76.55598408585627,31.07638555726187]}",76.55598408585627,31.07638555726187,20.0,10295.2,4443.6,41.8,confirmed_positive,Q4,confirmed_positive_Q4
814,86.54908864121029,105.1502031947853,1.145336078388976,5814,"{""type"":""Point"",""coordinates"":[72.81326040637362,23.409838665418484]}",72.81326040637362,23.409838665418484,62.0,10343.0,4216.909090909091,47.72727272727273,confirmed_positive,Q4,confirmed_positive_Q4
2683,,,1.0502793338441971,patch_097683,"{""type"":""Point"",""coordinates"":[84.0200000000006,18.379999999999924]}",84.0200000000006,18.379999999999924,16.0,9102.125,7342.0,76.0,confirmed_positive,Q4,confirmed_positive_Q4
1367,1.3561455847255368,417.0461018297534,0.6712161882283338,patch_141367,"{""type"":""Point"",""coordinates"":[77.78000000000038,23.719999999999885]}",77.78000000000038,23.719999999999885,8.0,23779.0,3903.0,59.0,confirmed_positive,Q4,confirmed_positive_Q4
2484,198.80371804143448,407.4852597098736,1.900239182231949,patch_042484,"{""type"":""Point"",""coordinates"":[78.32000000000039,11.659999999999966]}",78.32000000000039,11.659999999999966,27.0,14709.0,3633.9166666666665,71.83333333333333,confirmed_positive,Q4,confirmed_positive_Q4
2971,83.68421052631577,88.1322706989614,1.1160169754352784,57971,"{""type"":""Point"",""coordinates"":[82.71336820371482,26.247064680510135]}",82.71336820371482,26.247064680510135,8.0,3174.0,3062.0,62.5,confirmed_positive,Q4,confirmed_positive_Q4
3952,386.70461762938805,267.9430950133038,2.512843952096412,patch_043952,"{""type"":""Point"",""coordinates"":[77.84000000000037,11.839999999999966]}",77.84000000000037,11.839999999999966,45.0,9679.714285714286,3371.0,48.857142857142854,confirmed_positive,Q4,confirmed_positive_Q4
4045,142.6017506803688,21.459035704130955,1.0366609052838651,4045,"{""type"":""Point"",""coordinates"":[71.90776274198265,22.14214193527116]}",71.90776274198265,22.14214193527116,120.0,12603.777777777777,5362.777777777777,59.666666666666664,confirmed_positive,Q4,confirmed_positive_Q4
1312,74.37677644370503,44.43079636793684,1.0463479904405992,6312,"{""type"":""Point"",""coordinates"":[72.99435993925182,22.685440533905723]}",72.99435993925182,22.685440533905723,18.0,13733.857142857143,6539.857142857143,49.0,confirmed_positive,Q4,confirmed_positive_Q4
2454,7.442865331778381,376.0346899646187,0.8477609677646395,52454,"{""type"":""Point"",""coordinates"":[80.96273938589229,24.496435862687623]}",80.96273938589229,24.496435862687623,10.0,10616.0,2473.0,182.0,confirmed_positive,Q4,confirmed_positive_Q4
283,34.90568021022841,332.14200525571044,0.5718997371926895,65283,"{""type"":""Point"",""coordinates"":[85.8524267736035,21.478110314717792]}",85.8524267736035,21.478110314717792,10.0,12358.5,8763.5,77.5,confirmed_positive,Q4,confirmed_positive_Q4
4533,25.52479068817644,147.44496630590163,1.2506510157079531,14533,"{""type"":""Point"",""coordinates"":[74.86572177899313,21.297010781839607]}",74.86572177899313,21.297010781839607,390.0,10104.888888888889,2937.8888888888887,78.77777777777777,confirmed_positive,Q4,confirmed_positive_Q4
218,32.7389423175508,534.9291529107797,0.8382312810201968,15218,"{""type"":""Point"",""coordinates"":[74.98645480091193,19.244549409220113]}",74.98645480091193,19.244549409220113,8.0,11473.0,8983.0,50.0,confirmed_positive,Q4,confirmed_positive_Q4
4825,40.24136586126875,39.494900446576565,0.4739219724839075,69825,"{""type"":""Point"",""coordinates"":[89.35368440924856,26.126331658591337]}",89.35368440924856,26.126331658591337,46.0,13972.25,2187.0,91.25,confirmed_positive,Q4,confirmed_positive_Q4
4867,413.29088730870296,449.26974802906193,1.9485800450082948,patch_169867,"{""type"":""Point"",""coordinates"":[75.6200000000003,27.199999999999864]}",75.6200000000003,27.199999999999864,90.0,7671.0,4150.153846153846,75.23076923076923,confirmed_positive,Q4,confirmed_positive_Q4
3747,,,2.491255809484769,patch_083747,"{""type"":""Point"",""coordinates"":[74.42000000000024,16.699999999999932]}",74.42000000000024,16.699999999999932,312.0,8785.085714285715,4160.428571428572,90.08571428571429,confirmed_positive,Q4,confirmed_positive_Q4
4035,244.1280967008419,778.9587704950737,0.8076976677508003,74035,"{""type"":""Point"",""coordinates"":[94.00190575312217,24.556802373647024]}",94.00190575312217,24.556802373647024,20.0,8484.75,3347.75,124.0,confirmed_positive,Q4,confirmed_positive_Q4
3219,35.860701486399165,425.1747645065902,1.180265456541952,13219,"{""type"":""Point"",""coordinates"":[74.62425573515554,25.643399570916163]}",74.62425573515554,25.643399570916163,22.0,12658.0,5403.333333333333,121.16666666666667,confirmed_positive,Q4,confirmed_positive_Q4
1842,70.33543676364052,236.8435962938956,0.5397070769753097,16842,"{""type"":""Point"",""coordinates"":[75.22792084474952,28.661725118885997]}",75.22792084474952,28.661725118885997,8.0,16062.75,10301.5,44.5,confirmed_positive,Q4,confirmed_positive_Q4
3585,142.43460299262713,26.16281552054713,0.6386672492791065,68585,"{""type"":""Point"",""coordinates"":[87.96525465718241,24.496435862687623]}",87.96525465718241,24.496435862687623,40.0,22237.2,4739.2,91.6,confirmed_positive,Q4,confirmed_positive_Q4
3897,38.41747475153906,485.2983945600128,0.91348076735419,patch_138897,"{""type"":""Point"",""coordinates"":[77.18000000000035,23.419999999999888]}",77.18000000000035,23.419999999999888,9.0,656.0,2382.5,73.0,confirmed_positive,Q4,confirmed_positive_Q4
3581,82.89394966697246,40.64549515414989,0.7147558104070492,patch_138581,"{""type"":""Point"",""coordinates"":[87.74000000000075,23.35999999999989]}",87.74000000000075,23.35999999999989,6.0,8498.0,6740.0,117.0,confirmed_positive,Q4,confirmed_positive_Q4
963,15.743677501332137,749.4503627495185,0.7999388186323132,10963,"{""type"":""Point"",""coordinates"":[74.20169015843976,19.36528243113891]}",74.20169015843976,19.36528243113891,18.0,25360.666666666668,11981.333333333334,47.5,confirmed_positive,Q4,confirmed_positive_Q4
3079,1.5055541406265305,136.03115020668855,0.6106084044435571,48079,"{""type"":""Point"",""coordinates"":[79.87614218862313,26.669630257225908]}",79.87614218862313,26.669630257225908,8.0,19365.0,10725.25,42.75,confirmed_positive,Q4,confirmed_positive_Q4
4884,1622.124796378175,3.634813514142461,32.795957243130566,49884,"{""type"":""Point"",""coordinates"":[80.29870776533892,13.147531802321044]}",80.29870776533892,13.147531802321044,3268.0,8820.160714285714,3301.8928571428573,46.714285714285715,confirmed_positive,Q4,confirmed_positive_Q4
4272,127.87488482424676,104.18704542335666,1.3862514483708768,54272,"{""type"":""Point"",""coordinates"":[81.50603798452687,25.522666548997375]}",81.50603798452687,25.522666548997375,88.0,10783.125,4023.5,74.75,confirmed_positive,Q4,confirmed_positive_Q4
790,76.17948614201899,157.34616629577172,1.2656678057563413,60790,"{""type"":""Point"",""coordinates"":[83.79996540098398,21.357377292799]}",83.79996540098398,21.357377292799,28.0,11747.333333333334,4021.1666666666665,150.33333333333334,confirmed_positive,Q4,confirmed_positive_Q4
687,203.8379023307436,296.8263041065482,1.147012849200049,20687,"{""type"":""Point"",""coordinates"":[75.8315859543435,31.619684155896444]}",75.8315859543435,31.619684155896444,216.0,8434.8125,4362.75,84.875,confirmed_positive,Q4,confirmed_positive_Q4
2555,44.0908736805204,135.49034004596265,0.8171190511080779,patch_162555,"{""type"":""Point"",""coordinates"":[79.70000000000044,26.29999999999987]}",79.70000000000044,26.29999999999987,78.0,6318.7,4725.7,72.5,confirmed_positive,Q4,confirmed_positive_Q4
3442,323.5907231128925,7.39328657314629,1.6323088757232151,patch_078442,"{""type"":""Point"",""coordinates"":[80.84000000000049,16.03999999999994]}",80.84000000000049,16.03999999999994,223.0,12215.777777777777,3826.5,61.77777777777778,confirmed_positive,Q4,confirmed_positive_Q4
651,48.90170949004693,695.3672199598983,0.57137027647318,10651,"{""type"":""Point"",""coordinates"":[74.14132364748036,17.976852679072785]}",74.14132364748036,17.976852679072785,16.0,29950.333333333332,4516.666666666667,79.33333333333333,confirmed_positive,Q4,confirmed_positive_Q4
1633,216.91281789237848,71.94864588656107,1.402616834279468,61633,"{""type"":""Point"",""coordinates"":[84.10179795578097,26.30743119146953]}",84.10179795578097,26.30743119146953,86.0,3022.1111111111113,2492.6666666666665,50.55555555555556,confirmed_positive,Q4,confirmed_positive_Q4
4468,75.9214043877331,78.16603714503789,2.1589018825736064,59468,"{""type"":""Point"",""coordinates"":[83.2566668023494,26.790363279144703]}",83.2566668023494,26.790363279144703,40.0,2625.5,1922.5,103.75,confirmed_positive,Q4,confirmed_positive_Q4
3630,59.290908731414106,51.38310661183169,0.4792568615399955,3630,"{""type"":""Point"",""coordinates"":[71.66629669814506,24.496435862687623]}",71.66629669814506,24.496435862687623,36.0,25757.428571428572,12204.285714285714,54.142857142857146,confirmed_positive,Q4,confirmed_positive_Q4
3673,,,0.4713860031239639,patch_058673,"{""type"":""Point"",""coordinates"":[75.50000000000028,13.639999999999954]}",75.50000000000028,13.639999999999954,7.0,16441.666666666668,4001.0,42.666666666666664,confirmed_positive,Q4,confirmed_positive_Q4
3045,100.74707641070276,224.03343677856407,0.7457246478746101,23045,"{""type"":""Point"",""coordinates"":[76.19378502009988,29.386123250398764]}",76.19378502009988,29.386123250398764,22.0,23082.166666666668,7598.0,34.833333333333336,confirmed_positive,Q4,confirmed_positive_Q4
2345,71.40015356446753,55.75547811706336,1.1322257991634408,patch_152345,"{""type"":""Point"",""coordinates"":[87.02000000000072,25.03999999999988]}",87.02000000000072,25.03999999999988,22.0,8839.833333333334,4478.0,93.33333333333333,confirmed_positive,Q4,confirmed_positive_Q4
1247,61.15400726054177,371.9409382853953,1.0177637982496637,41247,"{""type"":""Point"",""coordinates"":[78.72917848039458,24.556802373647024]}",78.72917848039458,24.556802373647024,12.0,15987.75,10777.75,65.0,confirmed_positive,Q4,confirmed_positive_Q4
3425,236.87416860325345,115.62543072361562,2.702642343998653,patch_133425,"{""type"":""Point"",""coordinates"":[73.58000000000021,22.759999999999895]}",73.58000000000021,22.759999999999895,202.0,9770.416666666666,4536.333333333333,73.875,confirmed_positive,Q4,confirmed_positive_Q4
1941,44.76335514328308,215.5864046711944,0.582091785134914,46941,"{""type"":""Point"",""coordinates"":[79.69504265574494,17.614653613316403]}",79.69504265574494,17.614653613316403,84.0,24939.8,5639.6,53.1,confirmed_positive,Q4,confirmed_positive_Q4
2988,26.18030151867864,217.6171340945202,1.657601621214356,12988,"{""type"":""Point"",""coordinates"":[74.56388922419615,31.740417177815225]}",74.56388922419615,31.740417177815225,6.0,12413.5,10554.0,40.5,confirmed_positive,Q4,confirmed_positive_Q4
1171,150.23159922928704,84.76281310211942,0.8626161398506855,46171,"{""type"":""Point"",""coordinates"":[79.57430963382615,12.483500181767681]}",79.57430963382615,12.483500181767681,70.0,9609.5,2427.5,48.75,confirmed_positive,Q4,confirmed_positive_Q4
852,129.98146282067427,7.753369441995211,0.9588288786188098,55852,"{""type"":""Point"",""coordinates"":[82.04933658316145,16.76952245988485]}",82.04933658316145,16.76952245988485,70.0,15590.8,3450.8,52.8,confirmed_positive,Q4,confirmed_positive_Q4
1785,,,1.430031911979544,patch_056785,"{""type"":""Point"",""coordinates"":[80.30000000000047,13.399999999999958]}",80.30000000000047,13.399999999999958,8.0,5512.0,5983.666666666667,41.333333333333336,confirmed_positive,Q4,confirmed_positive_Q4
791,103.65208729177807,241.4954527845931,1.0067806043946204,15791,"{""type"":""Point"",""coordinates"":[75.04682131187133,31.861150199734034]}",75.04682131187133,31.861150199734034,18.0,8302.8,3391.0,82.8,confirmed_positive,Q4,confirmed_positive_Q4
1706,99.15373113773632,51.86307029451689,0.937911036964216,patch_161706,"{""type"":""Point"",""coordinates"":[87.80000000000075,26.179999999999872]}",87.80000000000075,26.179999999999872,14.0,9019.4,6039.6,136.8,confirmed_positive,Q4,confirmed_positive_Q4
464,216.2395011453296,47.89654834857175,1.5731290978291426,65464,"{""type"":""Point"",""coordinates"":[85.9127932845629,25.643399570916163]}",85.9127932845629,25.643399570916163,154.0,10728.75,4584.1875,88.375,confirmed_positive,Q4,confirmed_positive_Q4
1329,37.107555501784525,87.71717782751598,0.5619231523840427,1329,"{""type"":""Point"",""coordinates"":[70.39859996799771,21.840309380474174]}",70.39859996799771,21.840309380474174,10.0,16940.0,3640.0,56.0,confirmed_positive,Q4,confirmed_positive_Q4
2311,49.203977498483866,66.31113155858552,0.494048702821904,57311,"{""type"":""Point"",""coordinates"":[82.53226867083663,17.49392059139761]}",82.53226867083663,17.49392059139761,28.0,3616.3333333333335,1004.0,219.0,confirmed_positive,Q4,confirmed_positive_Q4
3385,186.7530062282884,393.7985775658288,1.3844469501070744,patch_113385,"{""type"":""Point"",""coordinates"":[81.50000000000051,20.299999999999912]}",81.50000000000051,20.299999999999912,108.0,7438.1,3717.85,116.15,confirmed_positive,Q4,confirmed_positive_Q4
2117,114.14722588788808,237.33145906248225,1.819458474541709,patch_187117,"{""type"":""Point"",""coordinates"":[77.42000000000036,29.299999999999855]}",77.42000000000036,29.299999999999855,52.0,9640.6,7134.7,83.5,confirmed_positive,Q4,confirmed_positive_Q4
2871,107.14891715951154,14.092924307535204,1.36620026764979,47871,"{""type"":""Point"",""coordinates"":[79.87614218862313,14.113395977671393]}",79.87614218862313,14.113395977671393,80.0,6239.0,2644.0833333333335,65.0,confirmed_positive,Q4,confirmed_positive_Q4
2329,482.40514621899416,17.147878369932975,1.368984332149497,22329,"{""type"":""Point"",""coordinates"":[76.13341850914048,10.612138342026384]}",76.13341850914048,10.612138342026384,348.0,7622.4857142857145,2558.1714285714284,53.457142857142856,confirmed_positive,Q4,confirmed_positive_Q4
119,297.72958976441925,258.0550162469538,1.961913283206796,20119,"{""type"":""Point"",""coordinates"":[75.7712194433841,20.814078694164426]}",75.7712194433841,20.814078694164426,702.0,12865.65,4714.0,68.2,confirmed_positive,Q4,confirmed_positive_Q4
2548,,,0.8342814267095837,patch_097548,"{""type"":""Point"",""coordinates"":[75.9200000000003,18.379999999999924]}",75.9200000000003,18.379999999999924,25.0,4475.0,3431.25,240.25,confirmed_positive,Q4,confirmed_positive_Q4
4293,87.24355312072002,114.12371355899032,1.3636293219997553,54293,"{""type"":""Point"",""coordinates"":[81.50603798452687,26.790363279144696]}",81.50603798452687,26.790363279144696,48.0,11237.833333333334,3256.1666666666665,51.833333333333336,confirmed_positive,Q4,confirmed_positive_Q4
507,6.931925264012999,280.49803005686425,0.606259033258832,20507,"{""type"":""Point"",""coordinates"":[75.8315859543435,20.75371218320503]}",75.8315859543435,20.75371218320503,48.0,14325.666666666666,5754.0,146.33333333333334,confirmed_positive,Q4,confirmed_positive_Q4
529,66.1121251369931,110.543748131912,1.0187246185452667,5529,"{""type"":""Point"",""coordinates"":[72.69252738445482,23.47020517637788]}",72.69252738445482,23.47020517637788,92.0,13573.666666666666,8430.111111111111,34.55555555555556,confirmed_positive,Q4,confirmed_positive_Q4
1227,12.64178068205024,72.73751276291613,0.5487583194712315,1227,"{""type"":""Point"",""coordinates"":[70.33823345703831,21.297010781839607]}",70.33823345703831,21.297010781839607,8.0,21339.0,4275.0,47.5,confirmed_positive,Q4,confirmed_positive_Q4
4322,74.21526685540525,23.23156128761665,0.6677926995443748,54322,"{""type"":""Point"",""coordinates"":[81.56640449548627,16.890255481803642]}",81.56640449548627,16.890255481803642,26.0,12796.0,2254.0,173.4,confirmed_positive,Q4,confirmed_positive_Q4
4880,101.73696513087992,351.6218294214236,1.0936895596996017,patch_169880,"{""type"":""Point"",""coordinates"":[76.40000000000032,27.199999999999864]}",76.40000000000032,27.199999999999864,5.0,22147.5,6258.0,56.5,confirmed_positive,Q4,confirmed_positive_Q4
1185,182.50321682162328,94.81263975520768,1.6167364906139532,56185,"{""type"":""Point"",""coordinates"":[82.10970309412085,25.462300038037977]}",82.10970309412085,25.462300038037977,18.0,2057.6666666666665,7403.833333333333,107.83333333333333,confirmed_positive,Q4,confirmed_positive_Q4
4338,42.90888270588459,1699.126379346243,0.6496623309595934,49338,"{""type"":""Point"",""coordinates"":[80.11760823246073,29.386123250398764]}",80.11760823246073,29.386123250398764,74.0,4746.25,6704.125,66.125,confirmed_positive,Q4,confirmed_positive_Q4
4833,46.85927312243418,480.309627304194,1.1279285450152687,29833,"{""type"":""Point"",""coordinates"":[77.15964919545024,23.409838665418487]}",77.15964919545024,23.409838665418487,18.0,656.0,2382.5,73.0,confirmed_positive,Q4,confirmed_positive_Q4
3461,13.712558598568965,17.715930586396915,1.0302856916749996,patch_113461,"{""type"":""Point"",""coordinates"":[86.06000000000068,20.299999999999912]}",86.06000000000068,20.299999999999912,15.0,12279.25,6662.0,104.0,confirmed_positive,Q4,confirmed_positive_Q4
4888,10.31733227171772,584.1823953400661,1.408228321233149,39888,"{""type"":""Point"",""coordinates"":[78.54807894751639,17.13172152564123]}",78.54807894751639,17.13172152564123,22.0,25098.25,5824.75,34.5,confirmed_positive,Q4,confirmed_positive_Q4
981,8.23966624136744,175.70160196042687,0.5222036545620483,15981,"{""type"":""Point"",""coordinates"":[75.10718782283072,21.23664427088021]}",75.10718782283072,21.23664427088021,16.0,16949.0,2769.0,63.4,confirmed_positive,Q4,confirmed_positive_Q4
879,53.184765368099335,159.66377809586444,2.2015537400993503,40879,"{""type"":""Point"",""coordinates"":[78.66881196943518,27.092195833941688]}",78.66881196943518,27.092195833941688,23.0,11728.5,5567.357142857143,64.14285714285714,confirmed_positive,Q4,confirmed_positive_Q4
1211,242.9155048336177,82.33109790772006,1.8284260841772408,patch_156211,"{""type"":""Point"",""coordinates"":[82.82000000000056,25.519999999999875]}",82.82000000000056,25.519999999999875,245.0,6580.2,3847.133333333333,65.6,confirmed_positive,Q4,confirmed_positive_Q4
746,18.14503417772417,262.75367913148386,0.4819097288650923,65746,"{""type"":""Point"",""coordinates"":[86.09389281744109,22.26287495718995]}",86.09389281744109,22.26287495718995,24.0,13985.333333333334,1187.6666666666667,111.0,confirmed_positive,Q4,confirmed_positive_Q4
2084,87.58006766553889,162.05407443209273,4.605567893290531,37084,"{""type"":""Point"",""coordinates"":[78.1255133708006,27.152562344901085]}",78.1255133708006,27.152562344901085,146.0,7551.0,4593.333333333333,65.54166666666667,confirmed_positive,Q4,confirmed_positive_Q4
3132,65.16735958732724,221.89575393617423,1.2091093104564,28132,"{""type"":""Point"",""coordinates"":[76.91818315161265,27.635494432576255]}",76.91818315161265,27.635494432576255,38.0,17304.0,4987.8,72.8,confirmed_positive,Q4,confirmed_positive_Q4
542,24.0646671289875,138.70251579596237,0.6559448675403912,50542,"{""type"":""Point"",""coordinates"":[80.41944078725771,27.51476141065746]}",80.41944078725771,27.51476141065746,26.0,21494.0,7215.5,56.0,confirmed_positive,Q4,confirmed_positive_Q4
3641,76.40077276290738,197.9816888789339,0.7264794465226029,13641,"{""type"":""Point"",""coordinates"":[74.68462224611494,30.77455300246489]}",74.68462224611494,30.77455300246489,24.0,10514.0,6887.5,47.25,confirmed_positive,Q4,confirmed_positive_Q4
1424,533.1955946384359,71.00435413642958,3.9784837534453503,41424,"{""type"":""Point"",""coordinates"":[78.78954499135398,10.793237874904573]}",78.78954499135398,10.793237874904573,444.0,7754.340909090909,2996.068181818182,98.0,confirmed_positive,Q4,confirmed_positive_Q4
4479,98.04237416616128,245.48408126137056,0.812620147284439,patch_194479,"{""type"":""Point"",""coordinates"":[76.34000000000032,30.199999999999847]}",76.34000000000032,30.199999999999847,19.0,17912.2,7018.0,50.8,confirmed_positive,Q4,confirmed_positive_Q4
2491,37.0312099777353,77.8300790101078,1.0290880327076473,67491,"{""type"":""Point"",""coordinates"":[87.12012350375085,24.858634928444012]}",87.12012350375085,24.858634928444012,16.0,15922.333333333334,4627.666666666667,72.66666666666667,confirmed_positive,Q4,confirmed_positive_Q4
3213,,,1.0269429030618824,patch_118213,"{""type"":""Point"",""coordinates"":[75.9800000000003,20.899999999999906]}",75.9800000000003,20.899999999999906,27.0,6794.0,5072.333333333333,66.83333333333333,confirmed_positive,Q4,confirmed_positive_Q4
2237,174.87819919827325,76.84983040394698,5.126850447841949,7237,"{""type"":""Point"",""coordinates"":[73.2961924940488,18.821983832504337]}",73.2961924940488,18.821983832504337,588.0,8827.739130434782,4161.54347826087,58.0,confirmed_positive,Q4,confirmed_positive_Q4
2202,129.1563004369563,312.2038538755264,1.608868240512943,patch_152202,"{""type"":""Point"",""coordinates"":[78.4400000000004,25.03999999999988]}",78.4400000000004,25.03999999999988,201.0,14147.142857142857,4896.714285714285,60.285714285714285,confirmed_positive,Q4,confirmed_positive_Q4
2701,,758.4494295438493,0.4735711832187569,patch_027701,"{""type"":""Point"",""coordinates"":[76.94000000000034,9.859999999999978]}",76.94000000000034,9.859999999999978,50.0,8572.0,2484.4,56.6,confirmed_positive,Q4,confirmed_positive_Q4
3878,242.41307517822412,290.5902462734933,4.273220185842305,43878,"{""type"":""Point"",""coordinates"":[79.15174405711036,21.23664427088021]}",79.15174405711036,21.23664427088021,20.0,9779.454545454546,3480.5454545454545,45.0,confirmed_positive,Q4,confirmed_positive_Q4
2686,,,0.6580597967215297,patch_087686,"{""type"":""Point"",""coordinates"":[74.60000000000026,17.17999999999993]}",74.60000000000026,17.17999999999993,11.0,48227.0,20749.0,47.0,confirmed_positive,Q4,confirmed_positive_Q4
3898,73.55064608617101,113.46241310239184,0.775870743092375,53898,"{""type"":""Point"",""coordinates"":[81.38530496260807,26.42816421338832]}",81.38530496260807,26.42816421338832,8.0,16826.5,1067.5,31.5,confirmed_positive,Q4,confirmed_positive_Q4
3629,430.9117103591639,125.15013280979323,0.6335916405879042,patch_173629,"{""type"":""Point"",""coordinates"":[94.70000000000101,27.61999999999986]}",94.70000000000101,27.61999999999986,158.0,10535.857142857143,6460.785714285715,91.64285714285714,confirmed_positive,Q4,confirmed_positive_Q4
379,92.17183539585508,252.10366035485305,1.2917465023530903,patch_200379,"{""type"":""Point"",""coordinates"":[76.1000000000003,30.919999999999845]}",76.1000000000003,30.919999999999845,21.0,4411.0,6442.0,55.5,confirmed_positive,Q4,confirmed_positive_Q4
